"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLatitude","decimalLongitude","continent","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.885845,126.888544,"ASIA","Chungcheongnam-do",2016,6,1,"cdc,cdround","https://www.inaturalist.org/observations/3347496","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586086883","3347496",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.807711,127.66737,"ASIA","Chungcheongbuk-do",2016,6,4,"cdc,cdround","https://www.inaturalist.org/observations/3386423","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586086913","3386423",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.842983,127.660377,"ASIA","Chungcheongbuk-do",2016,6,4,"cdc,cdround","https://www.inaturalist.org/observations/3386530","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586086912","3386530",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.848903,127.776235,"ASIA","Chungcheongbuk-do",2016,6,5,"cdc,cdround","https://www.inaturalist.org/observations/3386720","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586086914","3386720",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.840162,127.714369,"ASIA","Chungcheongbuk-do",2016,6,6,"cdc,cdround","https://www.inaturalist.org/observations/3393301","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880663966","3393301",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.955336,127.010355,"ASIA","Gyeonggi-do",2016,6,11,"cdc,cdround","https://www.inaturalist.org/observations/3432126","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586086977","3432126",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.900349,126.970753,"ASIA","Gyeonggi-do",2016,6,11,"cdc,cdround","https://www.inaturalist.org/observations/3433477","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586086979","3433477",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.918755,126.935238,"ASIA","Chungcheongnam-do",2016,6,11,"cdc,cdround","https://www.inaturalist.org/observations/3441385","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586086997","3441385",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.826079,126.845045,"ASIA","Chungcheongnam-do",2016,6,12,"cdc,cdround","https://www.inaturalist.org/observations/3441392","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586086996","3441392",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.86592,126.61675,"ASIA","Chungcheongnam-do",2016,6,12,"cdc,cdround","https://www.inaturalist.org/observations/3441856","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586086998","3441856",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.921512,126.860201,"ASIA","Chungcheongnam-do",2016,6,15,"cdc,cdround","https://www.inaturalist.org/observations/3460678","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586087025","3460678",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.94672,126.989124,"ASIA","Chungcheongnam-do",2016,6,15,"cdc,cdround","https://www.inaturalist.org/observations/3460705","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586087026","3460705",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.885925,127.097314,"ASIA","Gyeonggi-do",2016,6,17,"cdc,cdround","https://www.inaturalist.org/observations/3469562","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586087045","3469562",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.857691,126.932979,"ASIA","Chungcheongnam-do",2016,6,19,"cdc,cdround","https://www.inaturalist.org/observations/3481845","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586087061","3481845",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.962627,126.810583,"ASIA","Gyeonggi-do",2016,6,19,"cdc,cdround","https://www.inaturalist.org/observations/3482585","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586087065","3482585",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",37.07709,127.337355,"ASIA","Gyeonggi-do",2016,6,16,"cdc,cdround","https://www.inaturalist.org/observations/4888076","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1986633558","4888076",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",37.841611,126.649619,"ASIA","Gyeonggi-do",2016,8,28,"cdc,cdround","https://www.inaturalist.org/observations/3977596","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586087967","3977596",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",37.345581,126.951234,"ASIA","Gyeonggi-do",2016,9,8,"cdc,cdround","https://www.inaturalist.org/observations/4069972","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586088220","4069972",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",37.498175,126.892478,"ASIA","Gyeonggi-do",2016,9,8,"cdc,cdround","https://www.inaturalist.org/observations/4069989","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586088208","4069989",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",37.490547,126.967603,"ASIA","Gyeonggi-do",2016,9,8,"cdc,cdround","https://www.inaturalist.org/observations/4069990","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586088213","4069990",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",37.408832,126.854475,"ASIA","Gyeonggi-do",2016,9,8,"cdc,cdround","https://www.inaturalist.org/observations/4069991","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586088211","4069991",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",37.449293,126.893716,"ASIA","Gyeonggi-do",2016,9,8,"cdc,cdround","https://www.inaturalist.org/observations/4069994","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586088218","4069994",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",37.496664,126.91181,"ASIA","Gyeonggi-do",2016,9,8,"cdc,cdround","https://www.inaturalist.org/observations/4069995","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586088209","4069995",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",37.44262,126.859323,"ASIA","Gyeonggi-do",2016,9,8,"cdc,cdround","https://www.inaturalist.org/observations/4069997","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586088219","4069997",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",37.513749,126.953914,"ASIA","Gyeonggi-do",2016,9,8,"cdc,cdround","https://www.inaturalist.org/observations/4070005","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586088210","4070005",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",37.407833,126.904204,"ASIA","Gyeonggi-do",2016,9,8,"cdc,cdround","https://www.inaturalist.org/observations/4070006","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586088214","4070006",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",37.486544,126.838597,"ASIA","Gyeonggi-do",2016,9,8,"cdc,cdround","https://www.inaturalist.org/observations/4070010","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586088212","4070010",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",37.471543,126.856854,"ASIA","Gyeonggi-do",2016,9,8,"cdc,cdround","https://www.inaturalist.org/observations/4070013","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586088217","4070013",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",37.555626,126.829691,"ASIA","Gyeonggi-do",2016,9,8,"cdc,cdround","https://www.inaturalist.org/observations/4070019","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586088215","4070019",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",37.582948,126.890343,"ASIA","Gyeonggi-do",2016,9,8,"cdc,cdround","https://www.inaturalist.org/observations/4070032","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586088207","4070032",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.651851,126.482914,"ASIA","Chungcheongnam-do",2016,9,16,"cdc,cdround","https://www.inaturalist.org/observations/4121840","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586088408","4121840",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.97948,127.603456,"ASIA","Chungcheongbuk-do",2016,9,24,"cdc,cdround","https://www.inaturalist.org/observations/4197991","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2574077730","4197991",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.765316,126.598452,"ASIA","Chungcheongnam-do",2016,10,1,"cdc,cdround","https://www.inaturalist.org/observations/4244157","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1986633065","4244157",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.905392,127.62236,"ASIA","Chungcheongbuk-do",2016,11,6,"cdc,cdround","https://www.inaturalist.org/observations/4504538","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586089069","4504538",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.969853,127.753419,"ASIA","Chungcheongbuk-do",2016,11,6,"cdc,cdround","https://www.inaturalist.org/observations/4504539","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586089065","4504539",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.842202,127.743415,"ASIA","Chungcheongbuk-do",2016,11,6,"cdc,cdround","https://www.inaturalist.org/observations/4504596","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586089068","4504596",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.98694,127.699345,"ASIA","Chungcheongbuk-do",2016,11,6,"cdc,cdround","https://www.inaturalist.org/observations/4504598","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586089066","4504598",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.805851,127.614486,"ASIA","Chungcheongbuk-do",2016,11,6,"cdc,cdround","https://www.inaturalist.org/observations/4504605","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586089067","4504605",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.761243,126.839884,"ASIA","Chungcheongnam-do",2015,4,21,"cdc,cdround","https://www.inaturalist.org/observations/2096637","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586085209","2096637",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.639674,126.510357,"ASIA","Chungcheongnam-do",2015,5,25,"cdc,cdround","https://www.inaturalist.org/observations/2096624","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586085213","2096624",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.860691,127.681237,"ASIA","Chungcheongbuk-do",2015,5,20,"cdc,cdround","https://www.inaturalist.org/observations/2096625","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586085215","2096625",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.740075,126.731269,"ASIA","Chungcheongnam-do",2015,5,15,"cdc,cdround","https://www.inaturalist.org/observations/2096631","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586085219","2096631",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.746578,126.530142,"ASIA","Chungcheongnam-do",2015,5,5,"cdc,cdround","https://www.inaturalist.org/observations/2096634","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586085211","2096634",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.76884,126.505951,"ASIA","Chungcheongnam-do",2015,5,3,"cdc,cdround","https://www.inaturalist.org/observations/2096641","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586085217","2096641",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.776475,126.89891,"ASIA","Chungcheongnam-do",2015,5,19,"cdc,cdround","https://www.inaturalist.org/observations/4750940","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880666058","4750940",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.929538,127.622839,"ASIA","Chungcheongbuk-do",2015,5,23,"cdc,cdround","https://www.inaturalist.org/observations/4750987","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880666061","4750987",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.802196,127.757745,"ASIA","Chungcheongbuk-do",2015,5,23,"cdc,cdround","https://www.inaturalist.org/observations/4750990","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880666062","4750990",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.928645,127.637028,"ASIA","Chungcheongbuk-do",2015,5,22,"cdc,cdround","https://www.inaturalist.org/observations/4751006","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880666059","4751006",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.924823,127.712542,"ASIA","Chungcheongbuk-do",2015,5,23,"cdc,cdround","https://www.inaturalist.org/observations/4751008","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880666060","4751008",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.743108,126.430099,"ASIA","Chungcheongnam-do",2015,6,19,"cdc,cdround","https://www.inaturalist.org/observations/3684042","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586087325","3684042",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",33.080589,119.9741,"ASIA","Jiangsu",2015,7,11,"cdc,cdround","https://www.inaturalist.org/observations/188015367","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4430695498","188015367",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.717536,126.528124,"ASIA","Chungcheongnam-do",2015,7,3,"cdc,cdround","https://www.inaturalist.org/observations/2096621","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586085218","2096621",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.919898,127.79227,"ASIA","Chungcheongbuk-do",2015,11,1,"cdc,cdround","https://www.inaturalist.org/observations/2338233","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586085332","2338233",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.61388,126.932139,"ASIA","Chungcheongnam-do",2014,5,10,"cdc,cdround","https://www.inaturalist.org/observations/4674913","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1986633463","4674913",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.762508,126.533042,"ASIA","Chungcheongnam-do",2014,5,11,"cdc,cdround","https://www.inaturalist.org/observations/4674973","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880665969","4674973",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.706904,126.866619,"ASIA","Chungcheongnam-do",2014,5,12,"cdc,cdround","https://www.inaturalist.org/observations/4674984","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880665968","4674984",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.819049,127.661008,"ASIA","Chungcheongbuk-do",2014,5,23,"cdc,cdround","https://www.inaturalist.org/observations/4675136","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586089372","4675136",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.902594,127.607365,"ASIA","Chungcheongbuk-do",2014,5,23,"cdc,cdround","https://www.inaturalist.org/observations/4675145","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880665973","4675145",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.700078,126.801626,"ASIA","Chungcheongnam-do",2014,5,25,"cdc,cdround","https://www.inaturalist.org/observations/4681465","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880665983","4681465",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.665248,126.985621,"ASIA","Chungcheongnam-do",2014,5,25,"cdc,cdround","https://www.inaturalist.org/observations/4681475","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880665982","4681475",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.858121,126.814472,"ASIA","Chungcheongnam-do",2014,5,28,"cdc,cdround","https://www.inaturalist.org/observations/5221365","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2573821647","5221365",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.891221,126.923922,"ASIA","Chungcheongnam-do",2014,5,14,"cdc,cdround","https://www.inaturalist.org/observations/5221366","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2573829650","5221366",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.8573,127.619791,"ASIA","Chungcheongbuk-do",2014,5,24,"cdc,cdround","https://www.inaturalist.org/observations/749093","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586160157","749093",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.668479,126.45123,"ASIA","Chungcheongnam-do",2014,6,6,"cdc,cdround","https://www.inaturalist.org/observations/4681579","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880665981","4681579",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.649472,126.848657,"ASIA","Chungcheongnam-do",2014,6,27,"cdc,cdround","https://www.inaturalist.org/observations/4681766","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880665988","4681766",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.92825,127.780862,"ASIA","Chungcheongbuk-do",2014,6,28,"cdc,cdround","https://www.inaturalist.org/observations/4681774","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2574070739","4681774",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.851486,127.631094,"ASIA","Chungcheongbuk-do",2014,6,28,"cdc,cdround","https://www.inaturalist.org/observations/4681776","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1914369835","4681776",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.958088,127.794027,"ASIA","Chungcheongbuk-do",2014,6,27,"cdc,cdround","https://www.inaturalist.org/observations/4681789","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880665990","4681789",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.758336,126.597559,"ASIA","Chungcheongnam-do",2014,6,29,"cdc,cdround","https://www.inaturalist.org/observations/4681793","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2573819643","4681793",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.626191,126.553468,"ASIA","Chungcheongnam-do",2014,6,29,"cdc,cdround","https://www.inaturalist.org/observations/4681794","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880665985","4681794",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",37.149242,127.356975,"ASIA","Gyeonggi-do",2014,6,20,"cdc,cdround","https://www.inaturalist.org/observations/5221388","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1457585192","5221388",NA
"040c5662-da76-4782-a48e-cdea1892d14c","MATERIAL_SAMPLE","PRESENT","Dryophytes immaculatus",36.4024,127.762,"ASIA",NA,2014,7,30,"cdc,gass84,inmano","https://boldsystems.org/index.php/Public_RecordView?processid=GBMNA13965-19","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2250110094",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.794135,126.556769,"ASIA","Chungcheongnam-do",2014,9,15,"cdc,cdround","https://www.inaturalist.org/observations/4749918","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880666042","4749918",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.672111,126.876802,"ASIA","Chungcheongnam-do",2014,9,28,"cdc,cdround","https://www.inaturalist.org/observations/4749997","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880666043","4749997",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.628306,126.90658,"ASIA","Chungcheongnam-do",2014,10,30,"cdc,cdround","https://www.inaturalist.org/observations/1198439","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586083971","1198439",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.950787,127.611255,"ASIA","Chungcheongbuk-do",2014,10,18,"cdc,cdround","https://www.inaturalist.org/observations/1198441","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586083969","1198441",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.665674,126.564542,"ASIA","Chungcheongnam-do",2014,10,16,"cdc,cdround","https://www.inaturalist.org/observations/1198454","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1986497986","1198454",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.979884,127.641573,"ASIA","Chungcheongbuk-do",2014,10,2,"cdc,cdround","https://www.inaturalist.org/observations/3496528","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586087096","3496528",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.767535,126.454673,"ASIA","Chungcheongnam-do",2014,10,5,"cdc,cdround","https://www.inaturalist.org/observations/4750234","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880666044","4750234",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",37.55296,126.813282,"ASIA","Gyeonggi-do",2014,10,8,"cdc,cdround","https://www.inaturalist.org/observations/5221398","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2573835648","5221398",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.710209,126.772021,"ASIA","Chungcheongnam-do",2014,11,12,"cdc,cdround","https://www.inaturalist.org/observations/1198437","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586083970","1198437",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.667282,126.956189,"ASIA","Chungcheongnam-do",2013,5,28,"cdc,cdround","https://www.inaturalist.org/observations/355297","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586087166","355297",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Dryophytes immaculatus",36.696988,126.855477,"ASIA","Chungcheongnam-do",2013,5,10,"cdc,cdround","https://www.inaturalist.org/observations/4638245","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1986633458","4638245",NA
